0.17118E+09 0.14174E+07 0.00000E+01 13643 0 0 1080 0.63100E-05 0.00000E+01 0.17118E+09 0.00000E+01 0.00000E+01 0
1 166780000.0 10045000.0 1.731 1076200000.0 166780000.0
2 170550000.0 3842800.0 1.0077 545810000.0 170550000.0
3 170520000.0 2229100.0 0.82677 495410000.0 170520000.0
4 156930000.0 9668100.0 1.725 927660000.0 156930000.0
5 172400000.0 3879000.0 1.0062 650310000.0 172400000.0
6 172470000.0 2226000.0 0.8163 430190000.0 172470000.0
<lo_statistics>
<cumulated_time> 239.342293 </cumulated_time>
</lo_statistics>
