0.20943E+09 0.13681E+07 0.00000E+01 17655 0 0 1336 0.63800E-05 0.00000E+01 0.20943E+09 0.00000E+01 0.00000E+01 0
1 220890000.0 10022000.0 1.6099 1003600000.0 220890000.0
2 209910000.0 3885700.0 0.92891 555230000.0 209910000.0
3 209070000.0 2268300.0 0.76995 744340000.0 209070000.0
4 200370000.0 9265800.0 1.6409 990230000.0 200370000.0
5 210060000.0 3937700.0 0.94063 540820000.0 210060000.0
6 209300000.0 2307300.0 0.78232 639070000.0 209300000.0
<lo_statistics>
<cumulated_time> 237.74187799999999 </cumulated_time>
</lo_statistics>
