0.20928E+09 0.86992E+06 0.00000E+01 34706 0 0 2344 0.11200E-04 0.00000E+01 0.20928E+09 0.00000E+01 0.00000E+01 0
1 209770000.0 4095100.0 0.93868 512040000.0 209770000.0
2 211980000.0 2343200.0 0.75165 818240000.0 211980000.0
3 208830000.0 1545400.0 0.71168 599940000.0 208830000.0
4 209040000.0 4069100.0 0.93597 505860000.0 209040000.0
5 208510000.0 2360500.0 0.76982 457520000.0 208510000.0
6 208810000.0 1540700.0 0.70957 521130000.0 208810000.0
<lo_statistics>
<cumulated_time> 233.391935 </cumulated_time>
</lo_statistics>
